"","region_id","year","pressure_score"
"1",1,2009,0.297363201275568
"2",1,2014,0.174653027931058
"3",1,2015,0.188352479778381
"4",1,2016,0.289670894041758
"5",1,2017,0.274286273755767
"6",1,2018,0.244835450143205
"7",1,2019,0.273919519367334
